record_id,doi,rdf_file,item_id,pdf_relpath,pdf_abs_path,pdf_exists,pdf_size_bytes,match_status,matched_by
http://zotero.org/users/19517875/items/4IEVZX48,10.1039/d1sc07033a,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16463,files/16463/Kikuchi et al. - 2022 - Rapid ‘on-column’ preparation of hydrogen [11 C]cyanide from [11 C]methyl iodi.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16463/Kikuchi et al. - 2022 - Rapid ‘on-column’ preparation of hydrogen [11 C]cyanide from [11 C]methyl iodi.pdf,True,471462,matched,title
http://zotero.org/users/19517875/items/F642XCVV,10.1007/s11604-022-01316-8,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16465,files/16465/Terada et al. - 2022 - Predicting axillary lymph node metastasis in breast cancer using the similarity of quantitative dual.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16465/Terada et al. - 2022 - Predicting axillary lymph node metastasis in breast cancer using the similarity of quantitative dual.pdf,True,2888575,matched,doi
http://zotero.org/users/19517875/items/MTATPFZ6,10.1140/epjc/s10052-025-15239-x,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18735,files/18735/Gurtas Dogan et al. - 2026 - Optics in spiral dislocation spacetime torsion as a geometric waveguide and frequency-filtering mec.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18735/Gurtas Dogan et al. - 2026 - Optics in spiral dislocation spacetime torsion as a geometric waveguide and frequency-filtering mec.pdf,True,549696,matched,doi
http://zotero.org/users/19517875/items/NJ3PW7X9,10.1038/s41531-024-00745-8,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16468,files/16468/Hiraga et al. - 2024 - Plasma biomarkers of neurodegeneration in patients and high risk subjects with Lewy body disease.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16468/Hiraga et al. - 2024 - Plasma biomarkers of neurodegeneration in patients and high risk subjects with Lewy body disease.pdf,True,1526082,matched,title
http://zotero.org/users/19517875/items/HJ6K8YT2,10.1186/s12951-025-03429-4,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18725,files/18725/Kim et al. - 2025 - Synphilin-1 regulates mechanotransduction in rigidity sensing through interaction with zyxin.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18725/Kim et al. - 2025 - Synphilin-1 regulates mechanotransduction in rigidity sensing through interaction with zyxin.pdf,True,7559390,matched,doi
http://zotero.org/users/19517875/items/XTUZSS5Q,10.7554/elife.87674,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16471,files/16471/Watanuki et al. - 2024 - Context-dependent modification of PFKFB3 in hematopoietic stem cells promotes anaerobic glycolysis a.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16471/Watanuki et al. - 2024 - Context-dependent modification of PFKFB3 in hematopoietic stem cells promotes anaerobic glycolysis a.pdf,True,4481801,matched,title
http://zotero.org/users/19517875/items/RE8KIVSR,10.1073/pnas.2311803121,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18314,files/18314/DiKun et al. - 2024 - Retinoic acid receptor α activity in proximal tubules prevents kidney injury and fibrosis.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18314/DiKun et al. - 2024 - Retinoic acid receptor α activity in proximal tubules prevents kidney injury and fibrosis.pdf,True,7999055,matched,doi
http://zotero.org/users/19517875/items/WK2ZTFVH,10.3390/app12020823,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16474,files/16474/Islam et al. - 2022 - An Analysis Scheme for 3D Visualization of Positron Emitting Radioisotopes Using Positron Emission M.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16474/Islam et al. - 2022 - An Analysis Scheme for 3D Visualization of Positron Emitting Radioisotopes Using Positron Emission M.pdf,True,2795339,matched,title
http://zotero.org/users/19517875/items/V3DDIJR8,10.1016/j.matdes.2025.114287,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18990,files/18990/Xia et al. - 2025 - Engineered copper-doped gold nanoclusters supported ROS prolongation for enhanced photodynamic thera.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18990/Xia et al. - 2025 - Engineered copper-doped gold nanoclusters supported ROS prolongation for enhanced photodynamic thera.pdf,True,14891587,matched,title
http://zotero.org/users/19517875/items/LC779FBS,10.2147/jpr.s362793,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16477,files/16477/Terumitsu et al. - 2022 - Neurometabolite Levels and Relevance to Central Sensitization in Chronic Orofacial Pain Patients A.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16477/Terumitsu et al. - 2022 - Neurometabolite Levels and Relevance to Central Sensitization in Chronic Orofacial Pain Patients A.pdf,True,3226898,matched,title
http://zotero.org/users/19517875/items/TACR9JZJ,10.1111/tpj.16204,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16479,files/16479/Flannery et al. - 2023 - STN7 is not essential for developmental acclimation of Arabidopsis to light intensity.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16479/Flannery et al. - 2023 - STN7 is not essential for developmental acclimation of Arabidopsis to light intensity.pdf,True,3990653,matched,doi
http://zotero.org/users/19517875/items/6R5GBI8A,10.1117/1.jbo.29.1.015002,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16481,files/16481/Li et al. - 2024 - HyperTRCSS A hyperspectral time-resolved compressive sensing spectrometer for depth-sensitive monit.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16481/Li et al. - 2024 - HyperTRCSS A hyperspectral time-resolved compressive sensing spectrometer for depth-sensitive monit.pdf,True,4366731,matched,title
http://zotero.org/users/19517875/items/WFZNKRTJ,10.1126/sciadv.abm5029,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16483,files/16483/Tsujikawa et al. - 2022 - Actin-binding protein filamin-A drives tau aggregation and contributes to progressive supranuclear p.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16483/Tsujikawa et al. - 2022 - Actin-binding protein filamin-A drives tau aggregation and contributes to progressive supranuclear p.pdf,True,1911910,matched,doi
http://zotero.org/users/19517875/items/PZ6C55R7,10.1016/j.envexpbot.2023.105353,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16485,files/16485/Miyoshi et al. - 2023 - Translocation of 11C-labelled photosynthates to strawberry fruits depends on leaf transpiration duri.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16485/Miyoshi et al. - 2023 - Translocation of 11C-labelled photosynthates to strawberry fruits depends on leaf transpiration duri.pdf,True,4536946,matched,title
http://zotero.org/users/19517875/items/SKMCNT59,10.1088/1674-1056/ad0b03,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18695,files/18695/Zhang 张 et al. - 2024 - Efficient loading of cesium atoms in a magnetic levitated dimple trap.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18695/Zhang 张 et al. - 2024 - Efficient loading of cesium atoms in a magnetic levitated dimple trap.pdf,True,950883,matched,doi
http://zotero.org/users/19517875/items/MBAQGLLC,10.1371/journal.pone.0263521,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16488,files/16488/Islam et al. - 2022 - Proton range monitoring using 13N peak for proton therapy applications.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16488/Islam et al. - 2022 - Proton range monitoring using 13N peak for proton therapy applications.pdf,True,4358627,matched,doi
http://zotero.org/users/19517875/items/49NV3FDQ,10.1371/journal.pone.0311878,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16490,files/16490/Shinomoto et al. - 2024 - Comparison between DSQIID total  sub-item scores and plasma p-tau elevation in adults with Down’s s.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16490/Shinomoto et al. - 2024 - Comparison between DSQIID total  sub-item scores and plasma p-tau elevation in adults with Down’s s.pdf,True,612098,matched,doi
http://zotero.org/users/19517875/items/6ANDGEAV,10.1038/s41598-022-10767-y,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16492,files/16492/Kecoglu et al. - 2022 - Quantification of salt stress in wheat leaves by Raman spectroscopy and machine learning.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16492/Kecoglu et al. - 2022 - Quantification of salt stress in wheat leaves by Raman spectroscopy and machine learning.pdf,True,2408005,matched,title
http://zotero.org/users/19517875/items/4NJWQM5C,10.1021/acsanm.2c01372,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16494,files/16494/Valderas-Gutiérrez et al. - 2022 - Enhanced Optical Biosensing by Aerotaxy Ga(As)P Nanowire Platforms Suitable for Scalable Production.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16494/Valderas-Gutiérrez et al. - 2022 - Enhanced Optical Biosensing by Aerotaxy Ga(As)P Nanowire Platforms Suitable for Scalable Production.pdf,True,2800442,matched,doi
http://zotero.org/users/19517875/items/8GM5YVM5,10.1002/eem2.12787,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18287,files/18287/Roy et al. - 2025 - Engineered Lysozyme An Eco‐Friendly Bio‐Mechanical Energy Harvester.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18287/Roy et al. - 2025 - Engineered Lysozyme An Eco‐Friendly Bio‐Mechanical Energy Harvester.pdf,True,1852346,matched,doi
http://zotero.org/users/19517875/items/VG4CUNG7,10.1002/smll.202506926,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18291,files/18291/Ohira et al. - 2025 - Collagen Signaling via DDR1 Exacerbates Barriers to Macromolecular Drug Delivery in a 3D Model of Pa.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18291/Ohira et al. - 2025 - Collagen Signaling via DDR1 Exacerbates Barriers to Macromolecular Drug Delivery in a 3D Model of Pa.pdf,True,16507645,matched,doi
http://zotero.org/users/19517875/items/DLMXYBL2,10.1038/s41586-023-05696-3,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16498,files/16498/Yeh et al. - 2023 - De novo design of luciferases using deep learning.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16498/Yeh et al. - 2023 - De novo design of luciferases using deep learning.pdf,True,9947214,matched,title
http://zotero.org/users/19517875/items/2IQC8XPN,10.3390/nano14121062,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16500,files/16500/AlZoubi et al. - 2024 - Advanced Optoelectronic Modeling and Optimization of HTL-Free FASnI3C60 Perovskite Solar Cell Archi.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16500/AlZoubi et al. - 2024 - Advanced Optoelectronic Modeling and Optimization of HTL-Free FASnI3C60 Perovskite Solar Cell Archi.pdf,True,7596159,matched,title
http://zotero.org/users/19517875/items/APIGQFMR,10.1021/acs.biomac.4c00337,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16502,files/16502/Vogelaar et al. - 2024 - Crafting Stable Antibiotic Nanoparticles via Complex Coacervation of Colistin with Block Copolymers.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16502/Vogelaar et al. - 2024 - Crafting Stable Antibiotic Nanoparticles via Complex Coacervation of Colistin with Block Copolymers.pdf,True,6036114,matched,doi
http://zotero.org/users/19517875/items/RYPG7AR6,10.3390/ph16111526,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16504,files/16504/Obata et al. - 2023 - Novel Auger-Electron-Emitting 191Pt-Labeled Pyrrole–Imidazole Polyamide Targeting MYCN Increases Cyt.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16504/Obata et al. - 2023 - Novel Auger-Electron-Emitting 191Pt-Labeled Pyrrole–Imidazole Polyamide Targeting MYCN Increases Cyt.pdf,True,1888978,matched,title
http://zotero.org/users/19517875/items/ZYPGL9G9,10.1038/s41592-025-02861-6,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18744,"files/18744/Dagher et al. - 2025 - nELISA a high-throughput, high-plex platform enables quantitative profiling of the inflammatory sec.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18744/Dagher et al. - 2025 - nELISA a high-throughput, high-plex platform enables quantitative profiling of the inflammatory sec.pdf",True,8350971,matched,title
http://zotero.org/users/19517875/items/3QG5XZRK,10.1021/acsomega.4c08710,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16507,files/16507/Ivanova et al. - 2024 - Adaptations of Escherichia coli K 12 to Synchrotron Sourced THz Radiation.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16507/Ivanova et al. - 2024 - Adaptations of Escherichia coli K 12 to Synchrotron Sourced THz Radiation.pdf,True,6773747,matched,doi
http://zotero.org/users/19517875/items/PH6FU4X7,10.1126/sciadv.adg8190,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16509,files/16509/Zhao et al. - 2023 - Regulation of translation by ribosomal RNA pseudouridylation.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16509/Zhao et al. - 2023 - Regulation of translation by ribosomal RNA pseudouridylation.pdf,True,2275279,matched,doi
http://zotero.org/users/19517875/items/JFMW3VNL,10.1016/j.radphyschem.2025.112902,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/H4MKUW7D,10.1083/jcb.202404064,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16512,files/16512/Isogai et al. - 2025 - Extracellular vesicles adhere to cells primarily by interactions of integrins and GM1 with laminin.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16512/Isogai et al. - 2025 - Extracellular vesicles adhere to cells primarily by interactions of integrins and GM1 with laminin.pdf,True,9453606,matched,title
http://zotero.org/users/19517875/items/JQPRKMT6,10.1016/j.neuroimage.2023.120252,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16514,"files/16514/Mellor et al. - 2023 - Real-time, model-based magnetic field correction for moving, wearable MEG.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16514/Mellor et al. - 2023 - Real-time, model-based magnetic field correction for moving, wearable MEG.pdf",True,3609122,matched,title
http://zotero.org/users/19517875/items/E4IGBMGU,10.1007/s12149-022-01808-7,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16516,files/16516/Ohnishi et al. - 2023 - Dosimetry and efficacy of a tau PET tracer [18F]MK-6240 in Japanese healthy elderly and patients wit.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16516/Ohnishi et al. - 2023 - Dosimetry and efficacy of a tau PET tracer [18F]MK-6240 in Japanese healthy elderly and patients wit.pdf,True,2918078,matched,doi
http://zotero.org/users/19517875/items/WW4YK9ZD,10.3390/s24072105,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16518,files/16518/Boyko et al. - 2024 - Signal Enhancement of a Differential Photoacoustic Cell by Connecting the Microphones via Capillarie.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16518/Boyko et al. - 2024 - Signal Enhancement of a Differential Photoacoustic Cell by Connecting the Microphones via Capillarie.pdf,True,1622044,matched,title
http://zotero.org/users/19517875/items/PQIPLIGU,10.1038/s42003-024-05863-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16520,files/16520/Tani et al. - 2024 - High-resolution structure and biochemical properties of the LH1–RC photocomplex from the model purpl.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16520/Tani et al. - 2024 - High-resolution structure and biochemical properties of the LH1–RC photocomplex from the model purpl.pdf,True,2600422,matched,title
http://zotero.org/users/19517875/items/69RPAPP3,10.1093/intimm/dxae065,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18286,"files/18286/Sendai et al. - 2025 - Ro5-4864, a translocator protein ligand, regulates T cell-mediated inflammatory responses in skin.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18286/Sendai et al. - 2025 - Ro5-4864, a translocator protein ligand, regulates T cell-mediated inflammatory responses in skin.pdf",True,4848541,matched,title
http://zotero.org/users/19517875/items/QAZUBULW,10.1038/s42003-024-07421-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18706,files/18706/Tani et al. - 2025 - A Native LH1–RC–HiPIP Supercomplex from an Extremophilic Phototroph.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18706/Tani et al. - 2025 - A Native LH1–RC–HiPIP Supercomplex from an Extremophilic Phototroph.pdf,True,3136177,matched,title
http://zotero.org/users/19517875/items/NGB7PYW5,10.1039/d2ra03923k,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16524,files/16524/Wang et al. - 2022 - Novel fluorescence sensor for the selective recognition of tetracycline based on molecularly imprint.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16524/Wang et al. - 2022 - Novel fluorescence sensor for the selective recognition of tetracycline based on molecularly imprint.pdf,True,1164930,matched,title
http://zotero.org/users/19517875/items/BE359B4Z,10.1016/j.isci.2024.111654,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,19311,files/19311/Sprengel et al. - 2025 - Lysosomal activity in response to the incubation of pristine and functionalized carbon nanodots.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/19311/Sprengel et al. - 2025 - Lysosomal activity in response to the incubation of pristine and functionalized carbon nanodots.pdf,True,3654738,matched,title
http://zotero.org/users/19517875/items/UN3W9AFQ,10.1038/s41467-022-32434-6,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16527,files/16527/Holmes et al. - 2022 - Megahertz pulse trains enable multi-hit serial femtosecond crystallography experiments at X-ray free.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16527/Holmes et al. - 2022 - Megahertz pulse trains enable multi-hit serial femtosecond crystallography experiments at X-ray free.pdf,True,2883148,matched,title
http://zotero.org/users/19517875/items/VNYEWJCX,10.1148/rycan.220051,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16529,files/16529/Assouline et al. - 2023 - Volumetric Enhancing Tumor Burden at CT to Predict Survival Outcomes in Patients with Neuroendocrine.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16529/Assouline et al. - 2023 - Volumetric Enhancing Tumor Burden at CT to Predict Survival Outcomes in Patients with Neuroendocrine.pdf,True,1063171,matched,doi
http://zotero.org/users/19517875/items/RDI5HSXC,10.1038/s41467-024-55811-9,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16531,files/16531/Tani et al. - 2025 - A distinct double-ring LH1–LH2 photocomplex from an extremophilic phototroph.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16531/Tani et al. - 2025 - A distinct double-ring LH1–LH2 photocomplex from an extremophilic phototroph.pdf,True,3584509,matched,title
http://zotero.org/users/19517875/items/2A2HI7MZ,10.3389/fchem.2023.1207984,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16533,files/16533/Patsula et al. - 2023 - Polymer-coated hexagonal upconverting nanoparticles chemical stability and cytotoxicity.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16533/Patsula et al. - 2023 - Polymer-coated hexagonal upconverting nanoparticles chemical stability and cytotoxicity.pdf,True,3341690,matched,title
http://zotero.org/users/19517875/items/RPJ36D75,10.1038/s41563-025-02169-y,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/AZ8J65MC,10.1038/s41598-025-00875-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16536,files/16536/Okada et al. - 2025 - Recent updates of the MPEXS2.1-DNA Monte Carlo code for simulations of water radiolysis under ion ir.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16536/Okada et al. - 2025 - Recent updates of the MPEXS2.1-DNA Monte Carlo code for simulations of water radiolysis under ion ir.pdf,True,2424527,matched,title
http://zotero.org/users/19517875/items/IZKGXEYL,10.1002/anbr.202100140,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16538,files/16538/Walters et al. - 2022 - A Rapid Graphene Sensor Platform for the Detection of Viral Proteins in Low Volume Samples.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16538/Walters et al. - 2022 - A Rapid Graphene Sensor Platform for the Detection of Viral Proteins in Low Volume Samples.pdf,True,2835260,matched,doi
http://zotero.org/users/19517875/items/G42FRAF6,10.1007/s00604-021-05128-x,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,18762,files/18762/Karaman et al. - 2022 - A molecularly imprinted electrochemical biosensor based on hierarchical Ti2Nb10O29 (TNO) for glucose.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/18762/Karaman et al. - 2022 - A molecularly imprinted electrochemical biosensor based on hierarchical Ti2Nb10O29 (TNO) for glucose.pdf,True,3130692,matched,doi
http://zotero.org/users/19517875/items/3EL9W24H,10.1002/adma.202211244,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16541,files/16541/Turali‐Emre et al. - 2023 - Self‐Organization of Iron Sulfide Nanoparticles into Complex Multicompartment Supraparticles.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16541/Turali‐Emre et al. - 2023 - Self‐Organization of Iron Sulfide Nanoparticles into Complex Multicompartment Supraparticles.pdf,True,9605814,matched,doi
http://zotero.org/users/19517875/items/CRXVI8IK,10.1038/s42004-024-01313-0,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/IEEE-QC-NoDuplicates-2001-2500.rdf,16543,files/16543/Trofimov et al. - 2024 - Through-bond and through-space radiofrequency amplification by stimulated emission of radiation.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-2001-2500/files/16543/Trofimov et al. - 2024 - Through-bond and through-space radiofrequency amplification by stimulated emission of radiation.pdf,True,1755162,matched,title
